2023-02-07 14:02:04.9139 Info Message Template Auto Format enabled
2023-02-07 14:02:05.7694 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.68.log
2023-02-07 14:02:05.7694 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.69.log
2023-02-07 14:02:05.7856 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.70.log
2023-02-07 14:02:05.8006 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.71.log
2023-02-07 14:02:05.8006 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.72.log
2023-02-07 14:02:05.8154 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.73.log
2023-02-07 14:02:05.8154 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.74.log
2023-02-07 14:02:05.8308 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.75.log
2023-02-07 14:02:05.8469 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.76.log
2023-02-07 14:02:05.8469 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.77.log
2023-02-07 14:02:05.8634 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.78.log
2023-02-07 14:02:05.8634 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.79.log
2023-02-07 14:02:05.8787 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.80.log
2023-02-07 14:02:05.8787 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.81.log
2023-02-07 14:02:05.8932 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.82.log
2023-02-07 14:02:05.9102 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.83.log
2023-02-07 14:02:05.9254 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.84.log
2023-02-07 14:02:05.9408 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.85.log
2023-02-07 14:02:05.9408 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.86.log
2023-02-07 14:02:05.9561 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.87.log
2023-02-07 14:02:05.9721 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.88.log
2023-02-07 14:02:05.9873 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.89.log
2023-02-07 14:02:05.9873 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.90.log
2023-02-07 14:02:06.0033 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.91.log
2023-02-07 14:02:06.0187 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.92.log
2023-02-07 14:02:06.0187 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.93.log
2023-02-07 14:02:06.0343 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.94.log
2023-02-07 14:02:06.0507 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.95.log
2023-02-07 14:02:06.0507 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.96.log
2023-02-07 14:02:06.0661 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.97.log
2023-02-07 14:02:06.0816 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.98.log
2023-02-07 14:02:06.0965 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.99.log
2023-02-07 14:02:06.0965 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.100.log
2023-02-07 14:02:06.1142 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.101.log
2023-02-07 14:02:06.1280 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.102.log
2023-02-07 14:02:06.1441 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.103.log
2023-02-07 14:02:06.1598 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.104.log
2023-02-07 14:02:06.1598 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.105.log
2023-02-07 14:02:06.1760 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.106.log
2023-02-07 14:02:06.1760 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.107.log
2023-02-07 14:02:06.1916 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.108.log
2023-02-07 14:02:06.2065 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.109.log
2023-02-07 14:02:06.2230 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.110.log
2023-02-07 14:02:06.2230 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.111.log
2023-02-07 14:02:06.2377 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.112.log
2023-02-07 14:02:06.2525 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.113.log
2023-02-07 14:02:06.2682 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.114.log
2023-02-07 14:02:06.3634 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.115.log
2023-02-07 14:02:06.3634 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.116.log
2023-02-07 14:02:06.3783 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.117.log
2023-02-07 14:02:06.3933 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.118.log
2023-02-07 14:02:06.3933 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.119.log
2023-02-07 14:02:06.4100 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.120.log
2023-02-07 14:02:06.4253 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.121.log
2023-02-07 14:02:06.4253 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.122.log
2023-02-07 14:02:06.4402 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.123.log
2023-02-07 14:02:06.4402 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.124.log
2023-02-07 14:02:06.4577 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.125.log
2023-02-07 14:02:06.4716 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.126.log
2023-02-07 14:02:06.4716 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.127.log
2023-02-07 14:02:06.4891 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.128.log
